File,Name,Type,Family,Size,Source,Page #,Source Type,Ed.,CR,Notes,Environment,Classify 1,Classify 2,Classify 3,Entry,Subtypes,Classify 4
D&D Monsters - AD&D 2nd.csv,Cloud Ray,,,Gargantuan,Monstrous Compendium Dark Sun Appendix: Terrors of the Desert,,,,,,Any,Cloud Ray,,,,,
D&D Monsters - AD&D 2nd.csv,"Clownfish, Giant",,,Small,Dragon #250,,,,,,"Tropical, subtropical, and temperate ocean",Clownfish,Giant,,,,
D&D Monsters - AD&D 2nd.csv,Clubthorn,,,Large to Huge,Dragon #167,,,,,,Temperate forests and swamps,Clubthorn,,,,,
D&D Monsters - AD&D 2nd.csv,Clurichaun,,,Tiny,Dragon #239,,,,,,Any urban,Leprechaun,Clurichaun,,,,
D&D Monsters - AD&D 2nd.csv,Cobalt Dragon,,,Gargantuan,Dragon #170,,,,,,"Any forest, jungle, or subterranean",Dragon,Ferrous,Cobalt,,,
D&D Monsters - AD&D 2nd.csv,Cobra Trout,,,Tiny,Elminster's Ecologies [The Settled Lands],,,,,,,Cobra Trout,,,,,
D&D Monsters - AD&D 2nd.csv,"Cobra, Giant",,,Medium,Assassin Mountain (ALQ2),,,,,,Any tropical,Snake,Cobra,Giant,,,
D&D Monsters - AD&D 2nd.csv,"Cobra, Water",,,,Lankhmar: City of Adventure,,,,,,,Snake,Cobra,Water,,,
D&D Monsters - AD&D 2nd.csv,Cockatrice,,,Small,1993 Trading Cards Factory Set,,,,,,,Cockatrice,,,,,
D&D Monsters - AD&D 2nd.csv,"Cockatrice, Pyrolisk",,,Small,Black Spine [Adventure Book Three],,,,,,"Temperate to tropical, any terrain",Pyrolisk,,,,,
D&D Monsters - AD&D 2nd.csv,Coelenite,,,Medium,Golden Voyages (ALQ1),,,,,,Coral lagoon,Coelenite,,,,,
D&D Monsters - AD&D 2nd.csv,Coffer Corpse,,,Medium,Monstrous Compendium Annual Volume Three,,,,,,Any,Coffer Corpse,,,,,
D&D Monsters - AD&D 2nd.csv,Cold Caller,,,Tiny,Terrors from Above,,,,,,"Temperate, subarctic and arctic waterways",Cold Caller,,,,,
D&D Monsters - AD&D 2nd.csv,Cold Spawn,,,Medium,Fritz Leiber's Lankhmar,,,,,,Arctic plains,Cold Spawn,,,,,
D&D Monsters - AD&D 2nd.csv,Cold Woman,,,Gargantuan,Fritz Leiber's Lankhmar,,,,,,The Cold Wastes,Cold Woman,,,,,
D&D Monsters - AD&D 2nd.csv,Collector (miner/gatherer),,,,Tale of the Comet [Book 1: The Cast and Props],,,,,,,Overseer,Other Unit,Collector (miner/gatherer),,,
D&D Monsters - AD&D 2nd.csv,Colossus,,,Gargantuan,1992 Trading Cards Factory Set,,,,,,,Colossus,,,,,
D&D Monsters - AD&D 2nd.csv,"Colossus, Stone",,,Huge,Old Empires (FR10),,,,,,Any/Outdoors,Colossus,Stone,Faerûnian,,,
D&D Monsters - AD&D 2nd.csv,Coltpixy,,,Tiny to Large,Mystara Monstrous Compendium Appendix,,,,,,Any,Coltpixy,,,,,
D&D Monsters - AD&D 2nd.csv,Comet Steed,,,Large,Crystal Spheres (SJA3),,,,,,Any space,Comet Steed,,,,,
D&D Monsters - AD&D 2nd.csv,Common Bat,,,,The Forbidden Sands of Anauroch #2,,,,,,,Bat,,,,,
D&D Monsters - AD&D 2nd.csv,Common Dragonet,,,Medium,Dragon #158,,,,,,Temperate wilderness,Dragonet,Common,,,,
D&D Monsters - AD&D 2nd.csv,Con-tinh,,,Medium,Monstrous Compendium Kara-Tur Appendix,,,,,,"Tropical, subtropical, and temperate plain, forest, jungle, hill",Con-tinh,,,,,
D&D Monsters - AD&D 2nd.csv,Conashellae,,,Tiny,Polyhedron #80,,,,,,Sand or silt wastes,Conashellae,,,,,
D&D Monsters - AD&D 2nd.csv,Conjurer Puppet,,,,"Encyclopedia Magica, Volume II",,,,,,,Puppet,Conjurer,,,,
D&D Monsters - AD&D 2nd.csv,Conqueror Butterfly,,,Tiny,Terrors from Above,,,,,,Any temperate to tropical,Butterfly,Conqueror,,,,
D&D Monsters - AD&D 2nd.csv,Conscious Scarecrow,,,Medium,Monstrous Compendium Greyhawk Appendix,,,,,,Any/Land,Scarecrow,Conscious,,,,
D&D Monsters - AD&D 2nd.csv,Constellate,,,Gargantuan,Monstrous Compendium Spelljammer Appendix II,,,,,,Wildspace,Constellate,,,,,
D&D Monsters - AD&D 2nd.csv,"Construct, Stone, Caryatid Column",,,Medium,Greyhawk Ruins (WGR1),,,,,,Any,Caryatid Column,,,,,
D&D Monsters - AD&D 2nd.csv,"Construct, Stone, Juggernaut",,,Large to Huge,Greyhawk Ruins (WGR1),,,,,,Any,Juggernaut,,,,,
D&D Monsters - AD&D 2nd.csv,"Construct, Stone, Stone Guardian",,,Medium to Large,Greyhawk Ruins (WGR1),,,,,,Any,Stone Guardian,,,,,
D&D Monsters - AD&D 2nd.csv,Contemplator,,,Large,Monstrous Compendium Spelljammer Appendix II,,,,,,Asteroid,Contemplator,,,,,
D&D Monsters - AD&D 2nd.csv,Cooshee,,,Medium,Complete Book of Elves (PHBR8),,,,,,Elven Lands,Dog,Elven Hound,,,,
D&D Monsters - AD&D 2nd.csv,Copper Automaton,,,Medium,Monstrous Compendium Al-Qadim Appendix (MC13),,,,,,Ruins,Automaton,Copper,,,,
D&D Monsters - AD&D 2nd.csv,"Copper Automaton, Miniature",,,Medium,Al-Qadim: The Genie's Curse [Rule Book],,,,,,Any/Ruins,Automaton,Copper,Miniature,,,
D&D Monsters - AD&D 2nd.csv,Copper Dragons,,,,Campaign Option: Council of Wyrms,,,,,,,Dragon,Metallic,Copper,,,
D&D Monsters - AD&D 2nd.csv,Coral Worm,,,Large to Huge,Monstrous Compendium Annual Volume Four,,,,,,Deep coastal water,Coral Worm,,,,,
D&D Monsters - AD&D 2nd.csv,"Coral, Brain",,,Small,Monstrous Compendium Annual Volume Four,,,,,,Tropical tidal zone,Coral,Brain,,,,
D&D Monsters - AD&D 2nd.csv,"Coral, Death Coral",,,Tiny,Nehwon (LNA2),,,,,,Coastal water,Coral,Death,,,,
D&D Monsters - AD&D 2nd.csv,"Coral, Giant Coral",,,Large to Huge,Nehwon (LNA2),,,,,,Coastal to Deep Water,Coral,Giant,,,,
D&D Monsters - AD&D 2nd.csv,Cormanthor Aurumvorax,,,,Elminster's Ecologies [Cormanthor],,,,,,,Aurumvorax,Cormanthor,,,,
D&D Monsters - AD&D 2nd.csv,Cormanthor Violet Fungus,,,,Elminster's Ecologies [Cormanthor],,,,,,,Fungus,Violet,Cormanthor,,,
D&D Monsters - AD&D 2nd.csv,Corpse Candle,,,Medium,Ravenloft Monstrous Compendium Appendix III: Creatures of Darkness,,,,,,Ravenloft,Corpse Candle,,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogue, Black Rogue",,,Medium,Diablo II: The Awakening,,,,,,,Corrupt Rogue,Black Rogue,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogue, Dark Hunter",,,Medium,Diablo II: The Awakening,,,,,,,Corrupt Rogue,Dark Hunter,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogue, Dark Stalker",,,Medium,Diablo II: The Awakening,,,,,,,Corrupt Rogue,Dark Stalker,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogue, Flesh Hunter",,,Medium,Diablo II: The Awakening,,,,,,,Corrupt Rogue,Flesh Hunter,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogue, Vile Hunter",,,Medium,Diablo II: The Awakening,,,,,,,Corrupt Rogue,Vile Hunter,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogues, Black Rogue",,,,Diablo II Adventure Game,,,,,,,Corrupt Rogue,Black Rogue,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogues, Dark Hunter",,,,Diablo II Adventure Game,,,,,,,Corrupt Rogue,Dark Hunter,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogues, Dark Stalker",,,,Diablo II Adventure Game,,,,,,,Corrupt Rogue,Dark Stalker,,,,
D&D Monsters - AD&D 2nd.csv,"Corrupt Rogues, Vile Hunter",,,,Diablo II Adventure Game,,,,,,,Corrupt Rogue,Vile Hunter,,,,
D&D Monsters - AD&D 2nd.csv,Couatl,,,Large,1991 Trading Cards Factory Set,,,,,,,Couatl,,,,,
D&D Monsters - AD&D 2nd.csv,Counselor,,,Medium,Diablo II: The Awakening,,,,,,,Counselor,,,,,
D&D Monsters - AD&D 2nd.csv,"Counselor, Advocate",,,Medium,Diablo II: The Awakening,,,,,,,Counselor,Advocate,,,,
D&D Monsters - AD&D 2nd.csv,"Counselor, Cabalist",,,Medium,Diablo II: The Awakening,,,,,,,Counselor,Cabalist,,,,
D&D Monsters - AD&D 2nd.csv,"Counselor, Magistrate",,,Medium,Diablo II: The Awakening,,,,,,,Counselor,Magistrate,,,,
D&D Monsters - AD&D 2nd.csv,Coyaani,,,Medium,Terrors from Above,,,,,,The Mist/any land,Coyaani,,,,,
D&D Monsters - AD&D 2nd.csv,Crab Swarm,,,Tiny,Return to White Plume Mountain,,,,,,,Crab,Swarm,,,,
D&D Monsters - AD&D 2nd.csv,Crabman,,,Medium to Large,1993 Trading Cards Factory Set,,,,,,,Yurian,,,,,
D&D Monsters - AD&D 2nd.csv,Crag Cat,,,Medium to Large,Volo's Guide to the North,,,,,,,Cat,Crag,,,,
D&D Monsters - AD&D 2nd.csv,Cranium Rat,,,Tiny,Planescape Campaign Setting [Monstrous Supplement],,,,,,Outer Planes,Cranium Rat,,,,,
D&D Monsters - AD&D 2nd.csv,Cranium Rats,,,,Illithiad,,,,,,,Cranium Rat,,,,,
D&D Monsters - AD&D 2nd.csv,Crawler,,,Large,"I, Tyrant",,,,,,,Beholder Mount,Crawler,,,,
D&D Monsters - AD&D 2nd.csv,Crawling Claw,,,Tiny,Monstrous Manual,,,,,,Any,Crawling Claw,,,,,
D&D Monsters - AD&D 2nd.csv,Crawling Claws,,,Tiny,Shadowdale (FRE1),,,,,,Any (guardian),Crawling Claw,,,,,
D&D Monsters - AD&D 2nd.csv,Crayghe (Elven Hawk),,,Small,Dragon #269,,,,,,Any elven inhabited,Hawk,Crayghe,,,,
D&D Monsters - AD&D 2nd.csv,Creeping Spider,,,Medium/Tiny,Terrors from Above,,,,,,Any non-arctic,Spider,Creeping,,,,
D&D Monsters - AD&D 2nd.csv,Crimson Bones,,,Medium,Shadow Rift,,,,,,The Shadow Rift,Crimson Bones,,,,,
D&D Monsters - AD&D 2nd.csv,"Critter, Temple",,,Tiny,Savage Coast Monstrous Compendium Appendix,,,,,,Any,Temple Critter,,,,,
D&D Monsters - AD&D 2nd.csv,Crocodile,,,Large,Monstrous Compendium Volume Two,,,,,,Subtropical and tropical/Saltwater swamps and rivers,Crocodile,,,,,
D&D Monsters - AD&D 2nd.csv,"Crocodile, Giant",,,Huge,Monstrous Compendium Volume Two,,,,,,Subtropical and tropical/Saltwater swamps and rivers,Crocodile,Giant,,,,
D&D Monsters - AD&D 2nd.csv,"Crocodilians, Brute",,,Large,Dragon #268,,,,,,River beds,Lizardfolk,Crocodilian,Brute,,,
D&D Monsters - AD&D 2nd.csv,"Crocodilians, Master",,,Medium,Dragon #268,,,,,,"Temples, cities",Lizardfolk,Crocodilian,Master,,,
D&D Monsters - AD&D 2nd.csv,Crodlu,,,Large,Dark Sun Monstrous Compendium Appendix II: Terrors Beyond Tyr,,,,,,"Desert, scrub plains",Crodlu,,,,,
D&D Monsters - AD&D 2nd.csv,"Crodlu, Heavy",,,Large,Dark Sun Monstrous Compendium Appendix II: Terrors Beyond Tyr,,,,,,"Sandy wastes, stony barrens",Crodlu,Heavy,,,,
D&D Monsters - AD&D 2nd.csv,Crone of Chaos,,,Medium,Mystara Monstrous Compendium Appendix,,,,,,Any land,Crone of Chaos,,,,,
D&D Monsters - AD&D 2nd.csv,Crow (Familiar),,,,1992 Trading Cards Factory Set,,,,,,,Crow,Familiar,,,,
D&D Monsters - AD&D 2nd.csv,"Crustacean, Giant, Giant Crab",,,Large,Monstrous Compendium Volume Two,,,,,,Any seashore,Crab,Monstrous,Large,,,
D&D Monsters - AD&D 2nd.csv,"Crustacean, Giant, Giant Crayfish",,,Large,Monstrous Compendium Volume Two,,,,,,Temperate/Freshwater rivers,Crayfish,Giant,,,,
D&D Monsters - AD&D 2nd.csv,Crustaid,,,Gargantuan,Polyhedron #130,,,,,,Bodies of water around Evermeet,Crustaid,,,,,
D&D Monsters - AD&D 2nd.csv,Cryo Snake,,,Large,Pools of Darkness [Adventurer's Journal],,,,,,,Snake,Cryo,,,,
D&D Monsters - AD&D 2nd.csv,Crypt Gnome,,,Small,Book of Shadows,,,,,,Any Ravenloft/Graveyards,Gnome,Crypt,,,,
D&D Monsters - AD&D 2nd.csv,Crypt Kobold,,,Small,Crypt of Lyzandred the Mad,,,,,,,Kobold,Crypt,,,,
D&D Monsters - AD&D 2nd.csv,Crypt Servant,,,Medium,City of Delights,,,,,,Tombs,Crypt Servant,,,,,
D&D Monsters - AD&D 2nd.csv,Crypt Thing,,,Medium,1991 Trading Cards Factory Set,,,,,,,Crypt Thing,,,,,
D&D Monsters - AD&D 2nd.csv,Crystal Dragons,,,,Campaign Option: Council of Wyrms,,,,,,,Dragon,Gem,Crystal,,,
D&D Monsters - AD&D 2nd.csv,Crystal Golem,,,Medium,Dungeon #42,,,,,,,Golem,Crystal,,,,
D&D Monsters - AD&D 2nd.csv,Crystal Skeletons,,,Medium,Dragon Annual #2,,,,,,Any arctic or subarctic region,Skeleton,Crystal,,,,
D&D Monsters - AD&D 2nd.csv,Crystalle,,,Large,Dragon #174,,,,,,Plane of Mineral,Archomental,Crystalle,,,,
D&D Monsters - AD&D 2nd.csv,Crystalmist,,,Tiny,Monstrous Compendium Greyhawk Appendix,,,,,,Temperate and subtropical/Mountains,Crystalmist,,,,,
D&D Monsters - AD&D 2nd.csv,Cunnequine,,,Large,Dragon #190,,,,,,Temperate/Woodlands,Unicorn,Cunnequine,,,,
D&D Monsters - AD&D 2nd.csv,Curotai,,,Large,Wild Elves (DLS4),,,,,,Subterranean caverns,Curotai,,,,,
D&D Monsters - AD&D 2nd.csv,Cursed Dead,,,Medium,Black Flames (DSM1) [Service],,,,,,Black Water Oasis,Cursed Dead,,,,,
D&D Monsters - AD&D 2nd.csv,Cursed One,,,Medium,Red Steel Savage Baronies [Book I: The Savage Baronies],,,,,,Any,Cursed One,,,,,
D&D Monsters - AD&D 2nd.csv,Curst,,,Medium,City of Splendors,,,,,,Any (prefer subterranean),Curst,,,,,
D&D Monsters - AD&D 2nd.csv,Cwn Annwn,,,Large,Blood Spawn,,,,,,"Shadow World, Vosgaard",Cwn Annwn,,,,,
D&D Monsters - AD&D 2nd.csv,Cwn wybr,,,,Dragon #158,,,,,,,Hound,Hell,Cwn Wybr,,,
D&D Monsters - AD&D 2nd.csv,Cyclopes,,,Huge,Legends & Lore,,,,,,,Cyclops,Greater,,,,
D&D Monsters - AD&D 2nd.csv,"Cyclopes, Lesser",,,Huge,Legends & Lore,,,,,,,Cyclops,Lesser,,,,
D&D Monsters - AD&D 2nd.csv,Cyclops,,,Large,1992 Trading Cards Factory Set,,,,,,,Cyclops,Cyclopskin,,,,
D&D Monsters - AD&D 2nd.csv,"Cyclops, Desert",,,Large,Al-Qadim: The Genie's Curse [Rule Book],,,,,,Any land,Cyclops,Desert,,,,
D&D Monsters - AD&D 2nd.csv,Cyclotosaurus,,,Large,Dragon #176,,,,,,"Swamps, marshes, rivers",Cyclotosaurus,,,,,
D&D Monsters - AD&D 2nd.csv,Dabus,,,Medium,Planescape Campaign Setting [Monstrous Supplement],,,,,,Sigil,Dabus,,,,,
D&D Monsters - AD&D 2nd.csv,Daegandal,,,Medium,Book of Magecraft,,,,,,Any wilderness,Garradalaigh,Daegandal,,,,
D&D Monsters - AD&D 2nd.csv,Daemon Warrior,,,Medium,Chaos Spawn: A Chaos War Adventure,,,,,,,Daemon Warrior,,,,,
D&D Monsters - AD&D 2nd.csv,Daemonlord,,,Large,Chaos Spawn: A Chaos War Adventure,,,,,,Abyss (Krynn),Daemonlord,,,,,
D&D Monsters - AD&D 2nd.csv,Daggoran,,,Medium,Dark Sun: Shattered Lands [Rule Book],,,,,,Wastelands/Tablelands,Daggoran,,,,,
D&D Monsters - AD&D 2nd.csv,Dagolar Slimes,,,Medium,Dark Sun: Shattered Lands [Rule Book],,,,,,Subterranean,Dagolar Slime,,,,,
D&D Monsters - AD&D 2nd.csv,Dagorran,,,Medium,Dark Sun Monstrous Compendium Appendix II: Terrors Beyond Tyr,,,,,,"Wastelands, tablelands",Dagorran,,,,,
D&D Monsters - AD&D 2nd.csv,Dakon,,,Medium,Dragon #187,,,,,,Tropical/jungle,Dakon,,,,,
D&D Monsters - AD&D 2nd.csv,Dame Wither,,,,Blood Enemies: Abominations of Cerilia,,,,,,,Blooded,Dame Wither,,,,
D&D Monsters - AD&D 2nd.csv,Dao,,,Large,1992 Trading Cards Factory Set,,,,,,,Genie,Dao,,,,
D&D Monsters - AD&D 2nd.csv,Dark Creeper,,,Small,Monstrous Compendium Fiend Folio Appendix (MC14),,,,,,"Temperate/Forest, mountains, subterranean",Dark Ones,Dark Creeper,,,,
D&D Monsters - AD&D 2nd.csv,Dark Elves,,,,Player's Option: Skills & Powers,,,,,,,Elf,Drow,,,,
D&D Monsters - AD&D 2nd.csv,Dark Lords,,,Medium,Dragon #210,,,,,,"Any, often subterranean",Dark Lord,,,,,
D&D Monsters - AD&D 2nd.csv,Dark Queen,,,Medium,Blood Spawn,,,,,,,Faerie,Unseelie,Dark Queen,,,
D&D Monsters - AD&D 2nd.csv,Dark Spider,,,Medium,Dark Sun: Shattered Lands [Rule Book],,,,,,Subterranean,Spider,Dark,,,,
D&D Monsters - AD&D 2nd.csv,Dark Stalker,,,Medium,Monstrous Compendium Fiend Folio Appendix (MC14),,,,,,Temperate/Subterranean,Dark Ones,Dark Stalker,,,,
D&D Monsters - AD&D 2nd.csv,Dark Trees,,,Huge,Shining South (FR16),,,,,,"Jungle, tropical",Dark Tree,,,,,
D&D Monsters - AD&D 2nd.csv,Darkangel,,,Medium,Terrors from Above,,,,,,Any land,Darkangel,,,,,
D&D Monsters - AD&D 2nd.csv,Darken Owl,,,Large,Rise of the Titans,,,,,,,Owl,Giant,Darken,,,
D&D Monsters - AD&D 2nd.csv,Darkenbeast,,,Medium,1991 Trading Cards Factory Set,,,,,,,Darkenbeast,,,,,
D&D Monsters - AD&D 2nd.csv,Darkhood,,,Medium,Mystara Monstrous Compendium Appendix,,,,,,Subterranean,Darkhood,,,,,
D&D Monsters - AD&D 2nd.csv,Darklight,,,Medium,Planescape Monstrous Compendium Appendix III,,,,,,Quasiplane of Radiance (any),Darklight,,,,,
D&D Monsters - AD&D 2nd.csv,Darkling,,,Medium,1992 Trading Cards Factory Set,,,,,,,Darkling,,,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Boem, Corvara",,,,Book of Secrets,,,,,,,Darkling,Boem,Corvara,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Boem, Naiat",,,,Book of Secrets,,,,,,,Darkling,Boem,Naiat,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Kaldresh, Equaar",,,,Book of Secrets,,,,,,,Darkling,Kaldresh,Equaar,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Kaldresh, Kamii",,,,Book of Secrets,,,,,,,Darkling,Kaldresh,Kamii,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Kaldresh, Vatraska",,,,Book of Secrets,,,,,,,Darkling,Kaldresh,Vatraska,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Manusa, Canjar",,,,Book of Secrets,,,,,,,Darkling,Manusa,Canjar,,,
D&D Monsters - AD&D 2nd.csv,"Darkling, Manusa, Zarovan",,,,Book of Secrets,,,,,,,Darkling,Manusa,Zarovan,,,
D&D Monsters - AD&D 2nd.csv,Darklore,,,Large,Hellbound: The Blood War [War Games: An Adventure Book],,,,,,Lower Planes,Darklore,,,,,
D&D Monsters - AD&D 2nd.csv,Darksider,,,,Treasures of Greyhawk (WGR2),,,,,,,Darksider,,,,,
D&D Monsters - AD&D 2nd.csv,Darktentacles,,,Large to Huge,Monstrous Compendium Annual Volume Two,,,,,,Any wetland,Darktentacles,,,,,
D&D Monsters - AD&D 2nd.csv,Darkweaver,,,Medium,Planescape Monstrous Compendium Appendix II,,,,,,"Abyss, Limbo, Pandemonium",Darkweaver,,,,,
D&D Monsters - AD&D 2nd.csv,Darkwing,,,Medium,Mystara Monstrous Compendium Appendix,,,,,,"Any cavern, mountain, hills, plains (night only)",Darkwing,,,,,
D&D Monsters - AD&D 2nd.csv,Darter,,,Tiny,Monstrous Compendium Fiend Folio Appendix (MC14),,,,,,Temperate or tropical swamp,Darter,,,,,
D&D Monsters - AD&D 2nd.csv,"Datou, Swamp Druid Vampire",,,Medium,Dungeon #72,,,,,,,Vampire,Swamp Druid,Datou,,,
D&D Monsters - AD&D 2nd.csv,Dawnspirit,,,Medium,Polyhedron #67,,,,,,Any,Dawnspirit,,,,,
D&D Monsters - AD&D 2nd.csv,Dead Grass Snake,,,Small,Elminster's Ecologies Appendix: Volume 1 [The Hill of Lost Souls],,,,,,,Snake,Dead Grass,,,,
D&D Monsters - AD&D 2nd.csv,Deadly Smog,,,,"Wizard's Spell Compendium, Volume Four",,,,,,,Deadly Smog,,,,,
D&D Monsters - AD&D 2nd.csv,Death Dart,,,,"Encyclopedia Magica, Volume I",,,,,,,Animated Object,Death Dart,Larger,,,
D&D Monsters - AD&D 2nd.csv,Death Kiss,,,Huge,"I, Tyrant",,,,,,,Beholder,Death Kiss,,,,
D&D Monsters - AD&D 2nd.csv,Death Kiss Spawn,,,Tiny,Dungeon #69,,,,,,,Beholder,Death Kiss,Spawn,,,
D&D Monsters - AD&D 2nd.csv,Death Knight,,,Medium,1991 Trading Cards Factory Set,,,,,,,Death Knight,,,,,
D&D Monsters - AD&D 2nd.csv,"Death Linen, Flannel Beast",,,Medium,Dragon #252,,,,,,Any (mostly indoors),Death Linen,Flannel Beast,,,,
D&D Monsters - AD&D 2nd.csv,"Death Linen, Killer Pillow",,,Tiny to Medium,Dragon #252,,,,,,Any (mostly indoors),Death Linen,Killer Pillow,,,,
D&D Monsters - AD&D 2nd.csv,"Death Linen, Sheet",,,Medium,Dragon #252,,,,,,Any (mostly indoors),Death Linen,Sheet,,,,
D&D Monsters - AD&D 2nd.csv,Death Minnow,,,Tiny to Large,Dragon #235,,,,,,Ocean depths,Death Minnow,,,,,
D&D Monsters - AD&D 2nd.csv,Death Ox,,,Large,Polyhedron #67,,,,,,Any temperate,Death Ox,,,,,
D&D Monsters - AD&D 2nd.csv,Death Shade,,,N/A,Skull & Crossbow (SJA2),,,,,,Any (space or terrestrial),Death Shade,,,,,
D&D Monsters - AD&D 2nd.csv,Death Shark,,,Large,Ruins of Undermountain [Undermountain Adventures],,,,,,,Zombie,Shark,,,,
D&D Monsters - AD&D 2nd.csv,Death Sheep,,,Small to Medium,Dragon #156,,,,,,Temperate hill,Sheep,Death,,,,
D&D Monsters - AD&D 2nd.csv,Death Tyrant,,,Large,"I, Tyrant",,,,,,,Beholder,Death Tyrant,,,,
D&D Monsters - AD&D 2nd.csv,"Death, Crimson",,,Medium,Monstrous Compendium Volume Three: Forgotten Realms Appendix,,,,,,"Bogs, swamps",Crimson Death,,,,,
D&D Monsters - AD&D 2nd.csv,Death's Head Tree,,,Huge,Castles Forlorn [The Weeping Land],,,,,,Temperate/any,Death's Head Tree,,,,,
D&D Monsters - AD&D 2nd.csv,Deathglow Moths,,,Small,"Jakandor, Land of Legend",,,,,,Forest/mountain,Deathglow Moth,,,,,
D&D Monsters - AD&D 2nd.csv,Deathmare,,,Large,Savage Coast Monstrous Compendium Appendix,,,,,,Any,Deathmare,,,,,
D&D Monsters - AD&D 2nd.csv,Deathmirror Beetle,,,Tiny,Polyhedron #93,,,,,,Any (usually subterranean),Beetle,Deathmirror,,,,
D&D Monsters - AD&D 2nd.csv,Deathstrike (heavy tank),,,,Tale of the Comet [Book 1: The Cast and Props],,,,,,,Overseer,Attack Unit,Deathstrike (heavy tank),,,
D&D Monsters - AD&D 2nd.csv,Debbi,,,Small,Monstrous Compendium Al-Qadim Appendix (MC13),,,,,,Tropical and subtropical/desert,Debbi,,,,,
D&D Monsters - AD&D 2nd.csv,Decapus,,,Medium,Mystara Monstrous Compendium Appendix,,,,,,Any forest,Decapus,,,,,
D&D Monsters - AD&D 2nd.csv,"Decapus, Marine",,,,Mystara Monstrous Compendium Appendix,,,,,,,Decapus,Marine,,,,
D&D Monsters - AD&D 2nd.csv,Deep Dragon,,,Huge,Monstrous Manual,,,,,,"Hill and mountain caverns, subterranean",Dragon,Chromatic,Purple,,,
D&D Monsters - AD&D 2nd.csv,Deep Dwarves,,,,Complete Book of Dwarves (PHBR6),,,,,,,Dwarf,Deep,,,,
D&D Monsters - AD&D 2nd.csv,Deep Glaurant,,,Large,Mystara Monstrous Compendium Appendix,,,,,,Subterranean,Deep Glaurant,,,,,
D&D Monsters - AD&D 2nd.csv,Deep Gnome (Svirfneblin),,,,Complete Book of Gnomes and Halflings (PHBR9),,,,,,,Gnome,Svirfneblin,,,,
D&D Monsters - AD&D 2nd.csv,Deep Gnomes,,,,Player's Option: Skills & Powers,,,,,,,Gnome,Svirfneblin,,,,
D&D Monsters - AD&D 2nd.csv,Deepspawn,,,Huge,Dwarves Deep (FR11),,,,,,Any/any,Deepspawn,,,,,
D&D Monsters - AD&D 2nd.csv,Defiling skeletons,,,Medium,Dragon #234,,,,,,Any,Skeleton,Obsidian,,,,
D&D Monsters - AD&D 2nd.csv,Degenrate titans,,,Large,Rise of the Titans,,,,,,,Ogre Titan,Degenerate,,,,
D&D Monsters - AD&D 2nd.csv,Deinosuchus,,,Gargantuan,Dragon #187,,,,,,"Subtropical/tropical, freshwater",Crocodile,Deinosuchus,,,,
D&D Monsters - AD&D 2nd.csv,Delphinid,,,Large,Monstrous Compendium Spelljammer Appendix,,,,,,Phlogiston flow,Delphinid,,,,,
D&D Monsters - AD&D 2nd.csv,Delphon,,,Large,Planes of Conflict [Monstrous Supplement],,,,,,Oceanus,Delphon,,,,,
D&D Monsters - AD&D 2nd.csv,Delsmar,,,Medium,Terrors from Above,,,,,,Any land,Delsmar,,,,,
D&D Monsters - AD&D 2nd.csv,Demarax,,,Medium,Planescape Monstrous Compendium Appendix II,,,,,,Outlands or any Lawful plane,Demarax,,,,,
D&D Monsters - AD&D 2nd.csv,Demi-Elemental Lich,,,,Ravenloft Monstrous Compendium Appendix III: Creatures of Darkness,,,,,,,Lich,Elemental,Demi-Elemental,,,
D&D Monsters - AD&D 2nd.csv,Demon Rats,,,Small,Dungeon #81,,,,,,,Rat,Demon,,,,
D&D Monsters - AD&D 2nd.csv,Demonic Sawfly,,,Medium,Dungeon #76,,,,,,Temperate,Demonic Sawfly,,,,,
D&D Monsters - AD&D 2nd.csv,"Demonspawn, Greater",,,Large,Terrors from Above,,,,,,Any (humanoid body),Demonspawn,Greater,,,,
D&D Monsters - AD&D 2nd.csv,"Demonspawn, Lesser",,,Large,Terrors from Above,,,,,,Any (humanoid body),Demonspawn,Lesser,,,,
D&D Monsters - AD&D 2nd.csv,"Dendar, the Night Serpent",,,Gargantuan,Polyhedron #118,,,,,,The Gray Waste,Dendar the Night Serpent,,,,,
D&D Monsters - AD&D 2nd.csv,Denizen,,,Medium/Large,Waterdeep (FRE3),,,,,,Hades,Denizen,,,,,
D&D Monsters - AD&D 2nd.csv,Denzelian,,,Large,Monstrous Compendium Fiend Folio Appendix (MC14),,,,,,Any subterranean,Denzelian,,,,,
